run_accession	sample_alias	sample_accession	sample_title	experiment_accession	fastq_ftp	submitted_ftp	submitted_md5	submitted_bytes	library_strategy	library_source	library_selection	instrument_platform	read_count	base_count
ERR4059840	VK474	SAMEA6800202	Viking Age human sample	ERX4058625	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059840/ERR4059840.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059840/VK474.final.bam	aa7556c918af093f2cc8f257a3fb40e7	5283917563	WGS	GENOMIC	RANDOM PCR	ILLUMINA	80733728	4924842791
ERR4059841	VK475	SAMEA6800203	Viking Age human sample	ERX4058626	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059841/ERR4059841.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059841/VK475.final.bam	6c666a7d71b20c7ffbd61b862043ab52	14064049594	WGS	GENOMIC	RANDOM PCR	ILLUMINA	225580173	13904784915
ERR4059846	VK480	SAMEA6800208	Viking Age human sample	ERX4058631	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059846/ERR4059846.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059846/VK480.final.bam	2658b869912d283fe83f8461be99a07e	3009249721	WGS	GENOMIC	RANDOM PCR	ILLUMINA	44651721	2680910298
ERR4059858	VK492	SAMEA6800220	Viking Age human sample	ERX4058643	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059858/ERR4059858.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059858/VK492.final.bam	838ac4f1c8ff378ccd718300ba58a14c	3456399628	WGS	GENOMIC	RANDOM PCR	ILLUMINA	51360636	3141322207
ERR4059860	VK494	SAMEA6800222	Viking Age human sample	ERX4058645	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059860/ERR4059860.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059860/VK494.final.bam	fce7309e5c19d863460997903d7bf36d	523186973	WGS	GENOMIC	RANDOM PCR	ILLUMINA	7688870	509130241
ERR4059862	VK496	SAMEA6800224	Viking Age human sample	ERX4058647	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059862/ERR4059862.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059862/VK496.final.bam	b3f744af7d28e71c0d3db3601c137bbc	6396285327	WGS	GENOMIC	RANDOM PCR	ILLUMINA	97895696	6122799553
ERR4059870	VK509	SAMEA6800232	Viking Age human sample	ERX4058655	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059870/ERR4059870.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059870/VK509.final.bam	eb2a7fae92c75e18c1509c620419f913	4559348941	WGS	GENOMIC	RANDOM PCR	ILLUMINA	67412274	4112397396
ERR4059875	VK514	SAMEA6800237	Viking Age human sample	ERX4058660	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059875/ERR4059875.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059875/VK514.final.bam	9cda41aebf38fce56e59c0471779b459	3864859555	WGS	GENOMIC	RANDOM PCR	ILLUMINA	59330761	3199701751
ERR4059876	VK515	SAMEA6800238	Viking Age human sample	ERX4058661	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059876/ERR4059876.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059876/VK515.final.bam	c44a5bbede91b6ab93961177b7b26ec2	2157999051	WGS	GENOMIC	RANDOM PCR	ILLUMINA	29432705	1967654404
ERR4059879	VK518	SAMEA6800241	Viking Age human sample	ERX4058664	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059879/ERR4059879.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059879/VK518.final.bam	645b090d8fee89494c1cad3fdaf9b6d8	1660213427	WGS	GENOMIC	RANDOM PCR	ILLUMINA	23942105	1355972308
ERR4059881	VK520	SAMEA6800243	Viking Age human sample	ERX4058666	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059881/ERR4059881.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059881/VK520.final.bam	fb9c81c9cc4fdf5a0a7d5f817be95115	5732589442	WGS	GENOMIC	RANDOM PCR	ILLUMINA	85887036	5478587875
ERR4059891	VK530	SAMEA6800253	Viking Age human sample	ERX4058676	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059891/ERR4059891.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059891/VK530.final.bam	ad696c89995d4d1854633984542245fc	3074324695	WGS	GENOMIC	RANDOM PCR	ILLUMINA	43188206	2988596353
ERR4059898	VK537	SAMEA6800260	Viking Age human sample	ERX4058683	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059898/ERR4059898.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059898/VK537.final.bam	f060be6d881b884242288b3c6ab25dd5	4651632274	WGS	GENOMIC	RANDOM PCR	ILLUMINA	69530103	4286190588
ERR4059900	VK539	SAMEA6800262	Viking Age human sample	ERX4058685	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059900/ERR4059900.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059900/VK539.final.bam	970393c019643a6229127709976db3ed	4898597387	WGS	GENOMIC	RANDOM PCR	ILLUMINA	74729780	4873573472
ERR4059903	VK542	SAMEA6800265	Viking Age human sample	ERX4058688	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059903/ERR4059903.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059903/VK542.final.bam	bd78ec1917fe247664cd713870b18516	4302705623	WGS	GENOMIC	RANDOM PCR	ILLUMINA	66087935	3726499613
ERR4059905	VK544	SAMEA6800267	Viking Age human sample	ERX4058690	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059905/ERR4059905.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059905/VK544.final.bam	535125de64e31bfc23dd70e66c6a5348	5175794537	WGS	GENOMIC	RANDOM PCR	ILLUMINA	75925983	4993651554
ERR4059908	VK547	SAMEA6800270	Viking Age human sample	ERX4058693	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059908/ERR4059908.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059908/VK547.final.bam	bf7179184eb1f64ac1ba4e90acad2909	13334956584	WGS	GENOMIC	RANDOM PCR	ILLUMINA	220439470	14650023663
ERR4059913	VK552	SAMEA6800275	Viking Age human sample	ERX4058698	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059913/ERR4059913.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059913/VK552.final.bam	7cbccc8c151a78dd6b670c31cb0d53f6	4692805874	WGS	GENOMIC	RANDOM PCR	ILLUMINA	71624918	4267686767
ERR4059914	VK553	SAMEA6800276	Viking Age human sample	ERX4058699	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059914/ERR4059914.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059914/VK553.final.bam	d49b1c5af454a09a4c5bf1ab4736abc3	4372129564	WGS	GENOMIC	RANDOM PCR	ILLUMINA	67180771	3913341541
ERR4059915	VK554	SAMEA6800277	Viking Age human sample	ERX4058700	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059915/ERR4059915.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059915/VK554.final.bam	e07ba0366c99ee0ded7b9fa1b79ab3b6	3164300289	WGS	GENOMIC	RANDOM PCR	ILLUMINA	47178684	2889163970
ERR4059916	VK555	SAMEA6800278	Viking Age human sample	ERX4058701	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059916/ERR4059916.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059916/VK555.final.bam	11e81b3398d9b6a3ccaec7a2daefa9ec	3885010313	WGS	GENOMIC	RANDOM PCR	ILLUMINA	59670561	3403313487
ERR4059917	VK579	SAMEA6800279	Iron Age human sample	ERX4058702	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059917/ERR4059917.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059917/VK579.final.bam	f6cc2e59a460a1e9b8998789819107dc	424550182	WGS	GENOMIC	RANDOM PCR	ILLUMINA	7165667	390402834
