run_accession	sample_alias	sample_accession	sample_title	experiment_accession	fastq_ftp	submitted_ftp	submitted_md5	submitted_bytes	library_strategy	library_source	library_selection	instrument_platform	read_count	base_count
ERR4589533	I2087	SAMEA5607713	Ancient Central and South Asia	ERX4523195	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589533/ERR4589533.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589533/I2087.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589533/I2087.MT.bam.bai	2d7ff984ef7712eac0ebd05219a7fc68;3c02052144656df73c82b4c11aad5764	578288;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	18373	829741
ERR4589537	I2123	SAMEA5607744	Ancient Central and South Asia	ERX4523199	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589537/ERR4589537.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589537/I2123.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589537/I2123.MT.bam.bai	9cd3927f8db898309726b2413cbc32ce;3ddd1a1fefaceca923b29dab2d9f4501	1992851;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	55392	3545781
ERR4589538	I2125	SAMEA5607706	Ancient Central and South Asia	ERX4523200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589538/ERR4589538.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589538/I2125.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589538/I2125.MT.bam.bai	06802e171b387021e0056c2dd2610d2a;b62a463e0bc330d8aec7ad51e3dc8149	1211823;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	33189	2246130
ERR4589539	I2128	SAMEA5607717	Ancient Central and South Asia	ERX4523201	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/009/ERR4589539/ERR4589539.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589539/I2128.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589539/I2128.MT.bam.bai	2ffd05717dd4ba031bf1a81004966a25;d23014384cd5241fa4d8f9c6d27f4b71	120750;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	2895	180475
ERR4589553	I2924	SAMEA5608061	Ancient Central and South Asia	ERX4523215	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589553/ERR4589553.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589553/I2924.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589553/I2924.MT.bam.bai	85753e7e77e7450b2e5dd54d75deb768;4ab0d4bffbcbb85ac52325469c77268b	4760236;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	164474	7712603
ERR4589555	I2927	SAMEA5608066	Ancient Central and South Asia	ERX4523217	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/005/ERR4589555/ERR4589555.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589555/I2927.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589555/I2927.MT.bam.bai	92ae30f63eecbc4ed9a87df249878f23;5e5efbab5ed5c68fee73e9be9fcc5e6f	415399;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	13862	558394
ERR4589563	I3374	SAMEA5607708	Ancient Central and South Asia	ERX4523225	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589563/ERR4589563.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589563/I3374.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589563/I3374.MT.bam.bai	5e5b5df8c9b3cb45325a334b07d410de;f3e03d7f26b401be2786a64989232efa	640122;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	20511	986152
ERR4589567	I3390	SAMEA5607815	Ancient Central and South Asia	ERX4523229	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589567/ERR4589567.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589567/I3390.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589567/I3390.MT.bam.bai	d5cebace5941dbddbfafbf41d4232f40;74df6d8d0fac108030cef791c6d64168	7028956;200	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	218720	12278447
ERR4589571	I3394	SAMEA5607828	Ancient Central and South Asia	ERX4523233	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589571/ERR4589571.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589571/I3394.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589571/I3394.MT.bam.bai	d8ee779ddd3682cfd9e4dc7f4be0c83f;dd6cae43922c504071d738cd82eccc9b	5220439;200	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	157497	9146193
ERR4589572	I3395	SAMEA5607816	Ancient Central and South Asia	ERX4523234	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/002/ERR4589572/ERR4589572.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589572/I3395.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589572/I3395.MT.bam.bai	17427551e3f2b1d09f16cd4827e181c8;7a3f3e88408b9a4376d19d0aa68aa9f4	6580801;200	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	195495	11417816
ERR4589573	I3396	SAMEA5607827	Ancient Central and South Asia	ERX4523235	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589573/ERR4589573.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589573/I3396.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589573/I3396.MT.bam.bai	d1b23d682b96e9a57018c4b84bb8c9f5;33ae65f9312aba64aa96db7301110dfc	6776844;200	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	204154	11826413
ERR4589574	I3447	SAMEA5607644	Ancient Central and South Asia	ERX4523236	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/004/ERR4589574/ERR4589574.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589574/I3447.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589574/I3447.MT.bam.bai	9feb2d63f59b62846eb52a11b2edf74e;696cee96340f95add15de2821d7d5157	4074419;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	129563	6796728
ERR4589581	I3767	SAMEA5607589	Ancient Central and South Asia	ERX4523243	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589581/ERR4589581.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589581/I3767.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589581/I3767.MT.bam.bai	13dab0ac2c1f6ea7e0fa45b28b3a1feb;aba9bd5b82af942f6d16443e1633850f	4832155;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	151803	8187710
ERR4589586	I3860	SAMEA5607903	Ancient Central and South Asia	ERX4523248	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589586/ERR4589586.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589586/I3860.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589586/I3860.MT.bam.bai	ba2ab98231b4a2186120dfe4dc0af553;e7d966172f99e23c1089c159f592dda4	2857438;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	97136	4616141
ERR4589591	I3951	SAMEA5607584	Ancient Central and South Asia	ERX4523253	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589591/ERR4589591.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589591/I3951.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589591/I3951.MT.bam.bai	072721cc04c5344df9d8b151b63c226a;d3c1e8dd25ebae88e817dc9ec0db3e4d	4540714;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	140800	7710075
ERR4589593	I3954	SAMEA5607562	Ancient Central and South Asia	ERX4523255	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589593/ERR4589593.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589593/I3954.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589593/I3954.MT.bam.bai	c2803f1657b2b07a5f60f87ded1559ae;e06b8c2d861e94b69f65d72d02609a55	2912531;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	90608	5002431
ERR4589598	I4087	SAMEA5608056	Ancient Central and South Asia	ERX4523260	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589598/ERR4589598.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589598/I4087.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589598/I4087.MT.bam.bai	a557772f23db75a3d84834c999df0719;f469e3731b0ff5f2ff1af3b1b2a1f663	3040166;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	94385	5133196
ERR4589600	I4156	SAMEA5607617	Ancient Central and South Asia	ERX4523262	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/000/ERR4589600/ERR4589600.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589600/I4156.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589600/I4156.MT.bam.bai	02a5a3ec60297048a06cb8f928f503b8;27d797a6b6bdb7b4ba2cf029b5c0b10e	38045;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	912	42984
ERR4589604	I4160	SAMEA5607650	Ancient Central and South Asia	ERX4523266	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/004/ERR4589604/ERR4589604.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589604/I4160.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589604/I4160.MT.bam.bai	b5a4b3ce16f80c853ba66fe2cb52b516;44fae134c7e8f1b667b25ab46c1d1791	1670969;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	48445	2795727
ERR4589613	I4262	SAMEA5607769	Ancient Central and South Asia	ERX4523275	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589613/ERR4589613.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589613/I4262.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589613/I4262.MT.bam.bai	ae4669a24be004e7c258026021d6665b;f563d484e797ff51a7f079f6027a0c27	4103749;200	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	119415	6690527
ERR4589614	I4263	SAMEA5607768	Ancient Central and South Asia	ERX4523276	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/004/ERR4589614/ERR4589614.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589614/I4263.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589614/I4263.MT.bam.bai	28ce524119e470929d4f4956c00d8fa3;827ab51b567d8972757fcef9fc2ae48c	5873333;200	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	176600	9428614
ERR4589620	I4288	SAMEA5607947	Ancient Central and South Asia	ERX4523282	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/000/ERR4589620/ERR4589620.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589620/I4288.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589620/I4288.MT.bam.bai	dd1f94f4b913419ff50be4e016691b81;8fa04825fab6b9752b68af60d114ff55	723809;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	21527	1137444
ERR4589625	I4313	SAMEA5607657	Ancient Central and South Asia	ERX4523287	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/005/ERR4589625/ERR4589625.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589625/I4313.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589625/I4313.MT.bam.bai	025b7458d5a27f7ecc995f59b7c6388b;ed2ed308c5d53ec817dd772597a27532	2307135;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	68820	3597908
ERR4589632	I4323	SAMEA5607841	Ancient Central and South Asia	ERX4523294	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/002/ERR4589632/ERR4589632.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589632/I4323.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589632/I4323.MT.bam.bai	1cb0f819fbe322d51b918f22d768dffc;fa2fd88195d348cc5485c446ab99ac50	3814733;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	116233	6079839
ERR4589634	I4351	SAMEA5607751	Ancient Central and South Asia	ERX4523296	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/004/ERR4589634/ERR4589634.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589634/I4351.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589634/I4351.MT.bam.bai	2318620848c0517390c9e112065c568c;740ae457175b4aa6eab10d8024bf2507	2113013;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	58035	2989573
ERR4589638	I4634	SAMEA5607908	Ancient Central and South Asia	ERX4523300	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589638/ERR4589638.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589638/I4634.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589638/I4634.MT.bam.bai	46a74ddd77a95ab80ffcde36cd6656cb;a7af8c7dc8867b1c7cce3660f449a04d	2176867;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	66954	3362121
ERR4589640	I4773	SAMEA5607593	Ancient Central and South Asia	ERX4523302	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/000/ERR4589640/ERR4589640.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589640/I4773.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589640/I4773.MT.bam.bai	25ea72763d6255a32935f95a91f5af11;2d77b9af2dd064c283435a5282f498e7	4903519;200	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	153240	8260390
ERR4589643	I4778	SAMEA5607770	Ancient Central and South Asia	ERX4523305	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589643/ERR4589643.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589643/I4778.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589643/I4778.MT.bam.bai	34f97b4a3d3ded324aa0467f7d9a87fd;8d5ed821b258f8f165ac27799b253a48	3038401;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	102608	4699766
ERR4589646	I4782	SAMEA5607807	Ancient Central and South Asia	ERX4523308	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589646/ERR4589646.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589646/I4782.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589646/I4782.MT.bam.bai	faf17a566c085a6c4c36b9ecbe280dea;2bd740f69cd373291dffca058b9cc489	5237551;200	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	167270	8624713
ERR4589647	I4783	SAMEA5607809	Ancient Central and South Asia	ERX4523309	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589647/ERR4589647.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589647/I4783.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589647/I4783.MT.bam.bai	70843de9c3de8e74c19437b41f3d43b7;30cf693a3417df3e260edd42779b400f	3042157;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	94634	5149786
ERR4589648	I4784	SAMEA5607842	Ancient Central and South Asia	ERX4523310	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589648/ERR4589648.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589648/I4784.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589648/I4784.MT.bam.bai	6c386abfe504595c07148606b85d34f9;f650725bc4085d49e3bb7a4aa27b3d19	7066950;200	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	227483	11909715
ERR4589649	I4785	SAMEA5607896	Ancient Central and South Asia	ERX4523311	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/009/ERR4589649/ERR4589649.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589649/I4785.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589649/I4785.MT.bam.bai	5a4d60becb04c9249eb5e584edd4004c;a12fc0eff77bd64e0d44f1d1160185e5	12881;128	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	294	13019
ERR4589651	I4789	SAMEA5607898	Ancient Central and South Asia	ERX4523313	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589651/ERR4589651.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589651/I4789.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589651/I4789.MT.bam.bai	af71206cfe35ed4a42c4a0e1f726f5c6;a2040d6461960207d17383287683e3e2	1323951;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	36161	2076875
ERR4589652	I4790	SAMEA5607900	Ancient Central and South Asia	ERX4523314	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/002/ERR4589652/ERR4589652.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589652/I4790.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589652/I4790.MT.bam.bai	4e076d55c1c77f3f7b55ff344dd4a468;43b5800adf54ee584ef13a9b5f091a90	1855530;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	53368	2909685
ERR4589653	I4791	SAMEA5607901	Ancient Central and South Asia	ERX4523315	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589653/ERR4589653.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589653/I4791.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589653/I4791.MT.bam.bai	a7f9614f5f084785d59234decf6d65e4;aa5f20784644762473ec4a2703c915bf	544220;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	17656	705749
ERR4589659	I5270	SAMEA5607582	Ancient Central and South Asia	ERX4523321	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/009/ERR4589659/ERR4589659.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589659/I5270.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589659/I5270.MT.bam.bai	3fca18cfddb65d8310e01a72fa9c8557;54d502fe9932b04c3fc7e0f51ab1fc77	464991;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	12566	809530
ERR4589661	I5272	SAMEA5607566	Ancient Central and South Asia	ERX4523323	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589661/ERR4589661.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589661/I5272.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589661/I5272.MT.bam.bai	06046c537ae61a66047e4bfadfd67881;77e49e494bf3b4c332a36f90ffc1a9f2	2824014;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	94646	4192932
ERR4589662	I5273	SAMEA5607572	Ancient Central and South Asia	ERX4523324	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/002/ERR4589662/ERR4589662.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589662/I5273.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589662/I5273.MT.bam.bai	30287f07410c98cfd4119550b4d1373e;85f9ef5608d8c856bd6f4e8d649f6925	2782273;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	79868	4304586
ERR4589664	I5278	SAMEA5607580	Ancient Central and South Asia	ERX4523326	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/004/ERR4589664/ERR4589664.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589664/I5278.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589664/I5278.MT.bam.bai	006b6cf513ea2477eaf17118ec5fd431;7a9ad06fc9c6e6db51d786e21c7dcd75	8395355;232	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	239319	14120771
ERR4589665	I5279	SAMEA5607571	Ancient Central and South Asia	ERX4523327	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/005/ERR4589665/ERR4589665.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589665/I5279.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589665/I5279.MT.bam.bai	c6a2f321ad37be2b3c27a9010a9ebbab;e3e57b70882f803ed144f5ad0df924ea	4846349;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	145558	7833667
ERR4589666	I5396	SAMEA5607789	Ancient Central and South Asia	ERX4523328	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589666/ERR4589666.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589666/I5396.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589666/I5396.MT.bam.bai	0cb17377685a0c29cf319a97bb3a4f52;20e53b000519c2b99839357771c1a9a2	631294;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	19540	800671
ERR4589667	I5397	SAMEA5607773	Ancient Central and South Asia	ERX4523329	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589667/ERR4589667.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589667/I5397.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589667/I5397.MT.bam.bai	25ed862286291193f49132259389b224;4052d772608cbb4f0f4fc0fc64d1b898	1247274;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	38977	1674746
ERR4589670	I5400	SAMEA5607863	Ancient Central and South Asia	ERX4523332	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/000/ERR4589670/ERR4589670.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589670/I5400.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589670/I5400.MT.bam.bai	f1962bf628bccdf480096516f054bd34;8e6e2e5ab8a72b6f8a1712ee61683c27	958012;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	29651	1251746
ERR4589678	I6048	SAMEA5607928	Ancient Central and South Asia	ERX4523340	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589678/ERR4589678.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589678/I6048.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589678/I6048.MT.bam.bai	c62bc6f5f7a8053f63abbbee46aa2bcb;caf78864c596b042d8f83b2bf5a81a15	58728;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1680	61145
ERR4589679	I6117	SAMEA5607720	Ancient Central and South Asia	ERX4523341	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/009/ERR4589679/ERR4589679.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589679/I6117.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589679/I6117.MT.bam.bai	b4c6c90f621b96b1732560524260ce1c;76737b65ebbd7ed23303aa150a320a76	134571;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	3973	175728
ERR4589680	I6118	SAMEA5607733	Ancient Central and South Asia	ERX4523342	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/000/ERR4589680/ERR4589680.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589680/I6118.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589680/I6118.MT.bam.bai	4aa8d0a51ffa1e8f5d4b2fd2903ad1f1;eaacb882d7aae1edbc71e458b6da7b57	288396;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	8276	443222
ERR4589683	I6122	SAMEA5607730	Ancient Central and South Asia	ERX4523345	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589683/ERR4589683.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589683/I6122.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589683/I6122.MT.bam.bai	9be170b7fc0a3b1b565335aac883b0be;58caf0947009fe920d3f2cf7be8d9085	673370;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	21140	1044685
ERR4589696	I6310	SAMEA5607735	Ancient Central and South Asia	ERX4523358	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589696/ERR4589696.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589696/I6310.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589696/I6310.MT.bam.bai	f7035169447e4c3121b78fed9a28f940;f2130c936a238b1c0bd94491db51f175	226946;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	6805	300287
ERR4589699	I6545	SAMEA5607606	Ancient Central and South Asia	ERX4523361	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/009/ERR4589699/ERR4589699.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589699/I6545.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589699/I6545.MT.bam.bai	582c16982ee815640009b933ebb5b644;8f2513c191f5e4a9c16af76d9f9891c7	962069;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	31886	1377507
ERR4589703	I6549	SAMEA5607629	Ancient Central and South Asia	ERX4523365	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589703/ERR4589703.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589703/I6549.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589703/I6549.MT.bam.bai	2f22717b34305e1a0612a574133aa9a6;5604663c0c123e4d5ad12bf0c872fd36	1136929;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	36378	1668012
ERR4589704	I6550	SAMEA5607628	Ancient Central and South Asia	ERX4523366	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/004/ERR4589704/ERR4589704.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589704/I6550.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589704/I6550.MT.bam.bai	91aed89ab81fa73f685aa434184ad3c3;7cd16de9fc5be0ab07855991b23e5205	1422988;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	45525	2112080
